Country code,State code,Postcode / ZIP,City,Rate %,Tax name,Priority,Compound,Shipping,Tax class
US,CA,90054,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90055,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90056,,6,INGLEWOOD,0,0,1,
US,CA,90057,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90058,,6,VERNON,0,0,1,
US,CA,90059,,6,LYNWOOD,0,0,1,
US,CA,90060,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90061,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90062,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90063,,6,MONTEREY PARK,0,0,1,
US,CA,90064,,6,SANTA MONICA,0,0,1,
US,CA,90065,,6,GLENDALE,0,0,1,
US,CA,90066,,6,SANTA MONICA,0,0,1,
US,CA,90067,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90068,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,90069,,6,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0,0,1,
US,CA,90070,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90071,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90072,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90073,,6,LOS ANGELES,0,0,1,
US,CA,90074,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90075,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90076,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90077,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90078,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90079,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90080,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90081,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90082,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90083,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90084,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90086,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90087,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90088,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90089,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90091,,6,COMMERCE,0,0,1,
US,CA,90093,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90094,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90095,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90096,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90099,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90134,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90189,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90201,,6,BELL GARDENS,0,0,1,
US,CA,90202,,6,BELL GARDENS,0,0,1,
US,CA,90209,,6,BEVERLY HILLS,0,0,1,
US,CA,90210,,6,WEST HOLLYWOOD TOURISM IMPROVEMENT DISTRICT,0,0,1,
US,CA,90211,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90212,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90213,,6,BEVERLY HILLS,0,0,1,
US,CA,90220,,6,CARSON,0,0,1,
US,CA,90221,,6,CARSON,0,0,1,
US,CA,90222,,6,LYNWOOD,0,0,1,
US,CA,90223,,6,COMPTON,0,0,1,
US,CA,90224,,6,COMPTON,0,0,1,
US,CA,90230,,6,CULVER CITY,0,0,1,
US,CA,90231,,6,CULVER CITY,0,0,1,
US,CA,90232,,6,CULVER CITY,0,0,1,
US,CA,90239,,6,DOWNEY,0,0,1,
US,CA,90240,,6,DOWNEY,0,0,1,
US,CA,90241,,6,NORWALK,0,0,1,
US,CA,90242,,6,BELLFLOWER,0,0,1,
US,CA,90245,,6,HAWTHORNE,0,0,1,
US,CA,90247,,6,GARDENA,0,0,1,
US,CA,90248,,6,CARSON,0,0,1,
US,CA,90249,,6,GARDENA,0,0,1,
US,CA,90250,,6,GARDENA,0,0,1,
US,CA,90251,,6,HAWTHORNE,0,0,1,
US,CA,90254,,6,HERMOSA BEACH,0,0,1,
US,CA,90255,,6,CUDAHY,0,0,1,
US,CA,90260,,6,LAWNDALE,0,0,1,
US,CA,90261,,6,MANHATTAN BEACH,0,0,1,
US,CA,90262,,6,LYNWOOD,0,0,1,
US,CA,90263,,6,LOS ANGELES,0,0,1,
US,CA,90264,,6,MALIBU,0,0,1,
US,CA,90265,,6,MALIBU,0,0,1,
US,CA,90266,,6,EL SEGUNDO,0,0,1,
US,CA,90267,,6,MANHATTAN BEACH,0,0,1,
US,CA,90270,,6,VERNON,0,0,1,
US,CA,90272,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90274,,6,LOMITA,0,0,1,
US,CA,90275,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90277,,6,TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,90278,,6,LAWNDALE,0,0,1,
US,CA,90280,,6,CUDAHY,0,0,1,
US,CA,90290,,6,CALABASAS,0,0,1,
US,CA,90291,,6,SANTA MONICA,0,0,1,
US,CA,90292,,6,CULVER CITY,0,0,1,
US,CA,90293,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90294,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90295,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90296,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90301,,6,INGLEWOOD,0,0,1,
US,CA,90302,,6,INGLEWOOD,0,0,1,
US,CA,90303,,6,HAWTHORNE,0,0,1,
US,CA,90304,,6,HAWTHORNE,0,0,1,
US,CA,90305,,6,INGLEWOOD,0,0,1,
US,CA,90306,,6,INGLEWOOD,0,0,1,
US,CA,90307,,6,INGLEWOOD,0,0,1,
US,CA,90308,,6,INGLEWOOD,0,0,1,
US,CA,90309,,6,INGLEWOOD,0,0,1,
US,CA,90310,,6,INGLEWOOD,0,0,1,
US,CA,90311,,6,INGLEWOOD,0,0,1,
US,CA,90312,,6,INGLEWOOD,0,0,1,
US,CA,90401,,6,SANTA MONICA,0,0,1,
US,CA,90402,,6,SANTA MONICA,0,0,1,
US,CA,90403,,6,SANTA MONICA,0,0,1,
US,CA,90404,,6,SANTA MONICA,0,0,1,
US,CA,90405,,6,SANTA MONICA,0,0,1,
US,CA,90406,,6,SANTA MONICA,0,0,1,
US,CA,90407,,6,SANTA MONICA,0,0,1,
US,CA,90408,,6,SANTA MONICA,0,0,1,
US,CA,90409,,6,SANTA MONICA,0,0,1,
US,CA,90410,,6,SANTA MONICA,0,0,1,
US,CA,90411,,6,SANTA MONICA,0,0,1,
US,CA,90501,,6,LOMITA,0,0,1,
US,CA,90502,,6,CARSON,0,0,1,
US,CA,90503,,6,CARSON,0,0,1,
US,CA,90504,,6,GARDENA,0,0,1,
US,CA,90505,,6,LOMITA,0,0,1,
US,CA,90506,,6,LOS ANGELES,0,0,1,
US,CA,90507,,6,TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,90508,,6,TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,90509,,6,TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,90510,,6,TORRANCE TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,90601,,6,WHITTIER,0,0,1,
US,CA,90602,,6,WHITTIER,0,0,1,
US,CA,90603,,6,WHITTIER,0,0,1,
US,CA,90604,,6,WHITTIER,0,0,1,
US,CA,90605,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90606,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90607,,6,WHITTIER,0,0,1,
US,CA,90608,,6,WHITTIER,0,0,1,
US,CA,90609,,6,WHITTIER,0,0,1,
US,CA,90610,,6,WHITTIER,0,0,1,
US,CA,90620,,6,LA PALMA,0,0,1,
US,CA,90621,,6,LA MIRADA,0,0,1,
US,CA,90622,,6,BUENA PARK TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90623,,6,CERRITOS,0,0,1,
US,CA,90624,,6,BUENA PARK TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90630,,6,HAWAIIAN GARDENS,0,0,1,
US,CA,90631,,6,WHITTIER,0,0,1,
US,CA,90632,,6,LA HABRA,0,0,1,
US,CA,90633,,6,LA HABRA,0,0,1,
US,CA,90637,,6,LA MIRADA,0,0,1,
US,CA,90638,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90639,,6,LA MIRADA,0,0,1,
US,CA,90640,,6,MONTEBELLO,0,0,1,
US,CA,90650,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90651,,6,NORWALK,0,0,1,
US,CA,90652,,6,NORWALK,0,0,1,
US,CA,90660,,6,MONTEBELLO,0,0,1,
US,CA,90661,,6,PICO RIVERA,0,0,1,
US,CA,90662,,6,PICO RIVERA,0,0,1,
US,CA,90670,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90671,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90680,,6,GARDEN GROVE,0,0,1,
US,CA,90701,,6,ARTESIA,0,0,1,
US,CA,90702,,6,ARTESIA,0,0,1,
US,CA,90703,,6,SANTA FE SPRINGS,0,0,1,
US,CA,90704,,6,AVALON,0,0,1,
US,CA,90706,,6,BELLFLOWER,0,0,1,
US,CA,90707,,6,BELLFLOWER,0,0,1,
US,CA,90710,,6,CARSON,0,0,1,
US,CA,90711,,6,LAKEWOOD,0,0,1,
US,CA,90712,,6,LAKEWOOD,0,0,1,
US,CA,90713,,6,BELLFLOWER,0,0,1,
US,CA,90714,,6,LAKEWOOD,0,0,1,
US,CA,90715,,6,LAKEWOOD,0,0,1,
US,CA,90716,,6,LAKEWOOD,0,0,1,
US,CA,90717,,6,LOMITA,0,0,1,
US,CA,90720,,6,LONG BEACH,0,0,1,
US,CA,90721,,6,LOS ALAMITOS,0,0,1,
US,CA,90723,,6,BELLFLOWER,0,0,1,
US,CA,90731,,6,LONG BEACH,0,0,1,
US,CA,90732,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90733,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90734,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90740,,6,SEAL BEACH,0,0,1,
US,CA,90742,,6,HUNTINGTON BEACH TOURISM BID,0,0,1,
US,CA,90743,,6,SEAL BEACH,0,0,1,
US,CA,90744,,6,CARSON,0,0,1,
US,CA,90745,,6,CARSON,0,0,1,
US,CA,90746,,6,CARSON,0,0,1,
US,CA,90747,,6,CARSON,0,0,1,
US,CA,90748,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,90749,,6,CARSON,0,0,1,
US,CA,90755,,6,SIGNAL HILL,0,0,1,
US,CA,90801,,6,LONG BEACH,0,0,1,
US,CA,90802,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90803,,6,LONG BEACH,0,0,1,
US,CA,90804,,6,SIGNAL HILL,0,0,1,
US,CA,90805,,6,BELLFLOWER,0,0,1,
US,CA,90806,,6,LONG BEACH,0,0,1,
US,CA,90807,,6,LONG BEACH,0,0,1,
US,CA,90808,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90809,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90810,,6,CARSON,0,0,1,
US,CA,90813,,6,LONG BEACH,0,0,1,
US,CA,90814,,6,LONG BEACH,0,0,1,
US,CA,90815,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90822,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90831,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90832,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90833,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90840,,6,LONG BEACH,0,0,1,
US,CA,90842,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90844,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90846,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90847,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90848,,6,LONG BEACH TOURISM BIA,0,0,1,
US,CA,90853,,6,LONG BEACH,0,0,1,
US,CA,90895,,6,CARSON,0,0,1,
US,CA,91001,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91003,,6,LOS ANGELES,0,0,1,
US,CA,91006,,6,ARCADIA,0,0,1,
US,CA,91007,,6,ARCADIA,0,0,1,
US,CA,91008,,6,DUARTE,0,0,1,
US,CA,91009,,6,DUARTE,0,0,1,
US,CA,91010,,6,AZUSA,0,0,1,
US,CA,91011,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91012,,6,LA CANADA FLINTRIDGE,0,0,1,
US,CA,91016,,6,ARCADIA,0,0,1,
US,CA,91017,,6,MONROVIA,0,0,1,
US,CA,91020,,6,GLENDALE,0,0,1,
US,CA,91021,,6,LOS ANGELES,0,0,1,
US,CA,91023,,6,LOS ANGELES,0,0,1,
US,CA,91024,,6,ARCADIA,0,0,1,
US,CA,91025,,6,SIERRA MADRE,0,0,1,
US,CA,91030,,6,ALHAMBRA,0,0,1,
US,CA,91031,,6,SOUTH PASADENA,0,0,1,
US,CA,91040,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91041,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91042,,6,GLENDALE,0,0,1,
US,CA,91043,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91046,,6,GLENDALE,0,0,1,
US,CA,91066,,6,ARCADIA,0,0,1,
US,CA,91077,,6,ARCADIA,0,0,1,
US,CA,91101,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91102,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91103,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91104,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91105,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91106,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91107,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91108,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91109,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91110,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91114,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91115,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91116,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91117,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91118,,6,SAN MARINO,0,0,1,
US,CA,91121,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91123,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91124,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91125,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91126,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91129,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91182,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91184,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91185,,6,LOS ANGELES,0,0,1,
US,CA,91188,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91189,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91199,,6,PASADENA TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91201,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91202,,6,GLENDALE,0,0,1,
US,CA,91203,,6,GLENDALE,0,0,1,
US,CA,91204,,6,GLENDALE,0,0,1,
US,CA,91205,,6,GLENDALE,0,0,1,
US,CA,91206,,6,GLENDALE,0,0,1,
US,CA,91207,,6,GLENDALE,0,0,1,
US,CA,91208,,6,GLENDALE,0,0,1,
US,CA,91209,,6,GLENDALE,0,0,1,
US,CA,91210,,6,GLENDALE,0,0,1,
US,CA,91214,,6,GLENDALE,0,0,1,
US,CA,91221,,6,GLENDALE,0,0,1,
US,CA,91222,,6,GLENDALE,0,0,1,
US,CA,91224,,6,GLENDALE,0,0,1,
US,CA,91225,,6,GLENDALE,0,0,1,
US,CA,91226,,6,GLENDALE,0,0,1,
US,CA,91301,,6,AGOURA HILLS,0,0,1,
US,CA,91302,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91303,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91304,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91305,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91306,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91307,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91308,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91309,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91310,,6,LOS ANGELES,0,0,1,
US,CA,91311,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91313,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91316,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91319,,6,THOUSAND OAKS,0,0,1,
US,CA,91320,,6,VENTURA CO LOCAL TAX SL,0,0,1,
US,CA,91321,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91322,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91324,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91325,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91326,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91327,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91328,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91330,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91331,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91333,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91334,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91335,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91337,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91340,,6,SAN FERNANDO,0,0,1,
US,CA,91341,,6,SAN FERNANDO,0,0,1,
US,CA,91342,,6,SAN FERNANDO,0,0,1,
US,CA,91343,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91344,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91345,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91346,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91350,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91351,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91352,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91353,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91354,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91355,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91356,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91357,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91358,,6,THOUSAND OAKS,0,0,1,
US,CA,91359,,6,THOUSAND OAKS,0,0,1,
US,CA,91360,,6,VENTURA CO LOCAL TAX SL,0,0,1,
US,CA,91361,,6,WESTLAKE VILLAGE,0,0,1,
US,CA,91362,,6,WESTLAKE VILLAGE,0,0,1,
US,CA,91364,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91365,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91367,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91371,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91372,,6,CALABASAS,0,0,1,
US,CA,91376,,6,AGOURA HILLS,0,0,1,
US,CA,91377,,6,VENTURA CO LOCAL TAX SL,0,0,1,
US,CA,91380,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91381,,6,LOS ANGELES,0,0,1,
US,CA,91382,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91383,,6,LOS ANGELES,0,0,1,
US,CA,91384,,6,LOS ANGELES,0,0,1,
US,CA,91385,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91386,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91387,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91390,,6,SANTA CLARITA TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91392,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91393,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91394,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91395,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91396,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91401,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91402,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91403,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91404,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91405,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91406,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91407,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91408,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91409,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91410,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91411,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91412,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91413,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91416,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91423,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91426,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91436,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91470,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91482,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91499,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91501,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91502,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91503,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91504,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91505,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91506,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91507,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91508,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91510,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91521,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91522,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91523,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91601,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91602,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91603,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91604,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91605,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91606,,6,BURBANK TOURISM BUSINESS IMPROVEMENT DISTRICT,0,0,1,
US,CA,91607,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91608,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91609,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91610,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91614,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91615,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91616,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
US,CA,91617,,6,LOS ANGELES TOURISM MARKETING DISTRICT,0,0,1,
